Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate
77539,46032,37.2,75664,33133,6986,15.17639903
77541,18609,31.1,46039,22598,4156,22.3332796
77545,25226,32.4,80873,25943,1620,6.421945612
77546,53623,37.8,106287,46341,2240,4.177311974
77547,9925,27.3,46176,16842,3159,31.82871537
77550,21863,40,42710,28558,5582,25.53172026
77551,21929,36.8,49789,28579,3284,14.97560308
77554,8556,51.3,75283,50889,576,6.732117812
77560,337,53.6,97554,64220,15,4.451038576
77561,103,40.5,-666666666,33569,0,0
77562,10680,38.2,59792,26484,1803,16.88202247
77563,11027,37.7,68028,34428,1593,14.44635894
77564,1888,36.6,71121,27531,184,9.745762712
77565,8650,44.7,66282,45204,369,4.265895954
77566,29436,35.7,83782,41388,2345,7.966435657
77568,15680,40.2,52441,25606,2227,14.20280612
77571,37427,38.1,76864,33746,3554,9.495818527
77573,88131,35,111609,44728,5478,6.215747013
77575,16884,35.8,56172,29891,1917,11.35394456
77577,1481,39.2,73889,29575,182,12.28899392
77578,22527,36.5,92487,37384,1268,5.628800994
77580,1099,30.9,139414,38328,0,0
77581,48438,36.1,92687,40044,2640,5.45026632
77583,40514,35,78808,22632,4080,10.07059288
77584,90372,34.7,107995,44431,3235,3.579648564
77585,986,42.5,41944,20329,157,15.92292089
77586,22548,40.8,97181,50840,1618,7.175802732
77587,16928,28.6,45241,16939,3644,21.52646503
77590,31604,35.5,46992,24671,7144,22.60473358
77591,14936,36,51659,31214,1719,11.50910552
77597,986,30,-666666666,21177,316,32.04868154
77598,26460,30.5,56809,28932,3717,14.04761905
77611,8578,36.3,78449,33496,479,5.584052227
77612,9408,40.4,54876,25846,1039,11.04379252
77613,1097,51,47375,26179,81,7.383773929
77614,265,59.4,16979,22792,67,25.28301887
77615,1084,34.9,78929,26645,18,1.660516605
77616,511,49.1,38175,20439,153,29.94129159
77617,66,60.4,-666666666,42471,0,0
77619,15662,36.1,55652,27283,1893,12.08657898
77622,1439,39.6,88875,32645,64,4.447533009
77623,648,50,57833,26824,12,1.851851852
77624,609,61.7,-666666666,33115,100,16.42036125
77625,9761,38.7,62925,34675,1216,12.45773999
77627,21698,38,78367,37529,1413,6.512120933
77629,786,46.3,45938,26790,42,5.34351145
77630,28925,37.3,51017,28735,4438,15.34312878
77632,22903,40.4,70518,32654,3135,13.68816312
77640,15706,39.9,38324,20292,4049,25.7799567
77642,39202,32.4,35746,19114,10731,27.37360339
77650,1835,53.1,-666666666,23261,341,18.58310627
77651,12782,40.2,71740,37155,1358,10.62431544
77655,213,54.8,55625,49598,9,4.225352113
77656,16524,42,52702,26759,2146,12.98717018
77657,21345,36.6,71319,31866,2182,10.22253455
77659,5326,34.4,68750,34704,515,9.669545625
77660,1057,40.8,50568,18194,60,5.676442763
77661,671,30.2,-666666666,14750,67,9.98509687
77662,26277,38.8,56345,27911,3467,13.19404803
77663,1014,59.1,-666666666,21209,233,22.97830375
77664,2939,49.4,58354,25485,395,13.43994556
77665,6152,44.7,51989,30146,808,13.13394018
77701,13480,36.2,36857,17364,3263,24.20623145
77702,3225,34.6,47917,25039,530,16.43410853
77703,13823,30.6,28906,16328,4779,34.57281343
77705,39236,37,41844,18052,5206,13.26842695
77706,29474,37.4,68750,43467,2957,10.03257108
77707,18335,34.3,56655,29246,2844,15.51131715
77708,12536,33.9,48846,26998,1895,15.11646458
77713,14238,37.9,69723,38132,712,5.000702346
77801,15068,24.4,31665,17486,5982,39.70002655
77802,25621,34.5,57114,33258,3472,13.55138363
77803,32946,30.3,40903,18714,7775,23.59922297
77807,11564,31.6,66959,28599,1642,14.19923902
77808,12013,41.3,69147,36533,653,5.435777907
77830,3101,40.6,77821,41462,170,5.482102548
77831,3179,47.9,50090,30987,572,17.99307958
77833,29345,40,54748,32067,3460,11.79076504
77835,2330,57.6,50781,30692,191,8.197424893
77836,12077,42.7,59847,29649,1070,8.85981618
77837,1922,46.5,37348,20292,404,21.01977107
77840,59371,21.8,26075,16212,22562,38.00171801
77845,66649,32,82929,40550,8312,12.4713049
77853,1059,51.8,48843,30725,131,12.37016053
77855,224,11.4,-666666666,19158,0,0
77856,5246,42.6,50450,30067,442,8.425467022
77857,792,49.7,58068,36251,110,13.88888889
77859,6750,37.8,57624,23467,1126,16.68148148
77861,2203,48.8,62941,40786,246,11.16659101
77864,7562,36.6,52240,24708,954,12.61571013
77865,2440,43.6,63125,36902,273,11.18852459
77867,106,56.5,55250,29471,6,5.660377358
77868,17142,37.2,54352,19441,2557,14.91657916
77871,2738,52.1,46250,30140,232,8.473338203
77872,1879,41.4,58529,28613,212,11.28259713
77873,1200,44.9,44857,31431,170,14.16666667
77876,123,43.8,111250,34013,0,0
77878,317,57.6,31654,33703,74,23.34384858
77879,5621,43.6,55891,30868,922,16.40277531
77880,1438,39.8,68365,51338,77,5.354659249
77901,43052,31.8,43957,20966,9406,21.84799777
77904,28202,39.1,76537,41168,2440,8.651868662
77905,14834,42.5,72896,32346,1136,7.658082783
77950,170,58,50682,28061,19,11.17647059
77951,1809,43.2,32820,15289,261,14.4278607
77954,11478,41.4,59056,26648,1486,12.94650636
77957,8735,38.1,54721,25946,1367,15.64968517
77960,65,-666666666,-666666666,,28,43.07692308
77961,178,59.1,100727,68415,0,0
77962,3654,35.4,66587,27543,353,9.660645868
77963,5855,41.7,52428,26401,850,14.5175064
77964,8395,42.7,53835,31823,1037,12.35259083
77968,3214,37.7,83348,33843,210,6.533914126
77969,246,48.7,112361,35833,0,0
77970,429,35.3,65417,26450,40,9.324009324
77971,792,36.7,87625,27152,139,17.55050505
77973,27,55.3,-666666666,,0,0
77974,314,49.7,90625,38399,46,14.64968153
77975,1609,49.8,62569,37331,122,7.582349285
77976,96,56.6,-666666666,52051,7,7.291666667
77977,544,45.9,29539,17190,85,15.625
77978,696,35.6,70455,33863,86,12.35632184
77979,17916,37.4,58877,27648,2335,13.03304309
77982,884,36.4,62955,20365,139,15.7239819
77983,2045,44.2,54479,25352,310,15.15892421
77984,3972,48.1,67250,38968,241,6.067472306
77987,206,44.4,51786,26598,16,7.766990291
77988,559,28.5,52794,18081,48,8.586762075
77990,811,47.5,46350,23807,125,15.41307028
77991,397,15.9,74095,15776,29,7.304785894
77993,95,39.4,2499,22399,46,48.42105263
77994,354,45.4,-666666666,40730,102,28.81355932
77995,10724,35.8,51264,26284,1357,12.6538605
78001,0,-666666666,-666666666,-666666666,0,
78002,6833,33.2,52598,17578,1403,20.53270891
78003,9743,52.2,60116,28960,1758,18.0437237
78004,1118,57.4,113510,44184,104,9.302325581
78005,870,55.1,83849,31874,184,21.14942529
78006,36056,42,85813,48906,1715,4.756489905
78007,169,38,82500,25684,8,4.733727811
78008,461,61.2,82973,57134,106,22.99349241
78009,8466,40.9,58726,29066,1557,18.39121191
78010,3493,46.5,60755,30590,522,14.94417406
78011,1688,36.6,39375,17264,409,24.22985782
78012,267,44.6,64118,25715,20,7.490636704
78013,7312,40.9,65757,35752,681,9.31345733
78014,5999,36.5,46667,23010,930,15.50258376
78015,15811,40.1,123182,51264,625,3.952944153
78016,11632,37.9,51991,25987,1468,12.62035763
78017,6074,25.8,48038,14164,854,14.05992756
78019,1253,34,53636,14161,168,13.40782123
78021,273,41.6,-666666666,21223,5,1.831501832
78022,4033,46.9,54468,25893,476,11.80262832
78023,31357,38.6,122967,43032,1182,3.769493255
78024,1370,58,54125,40280,153,11.16788321
78025,4918,44,52692,26202,775,15.75843839
78026,6452,32.9,48858,21801,857,13.28270304
78027,381,66.8,228030,49539,0,0
78028,39944,48.2,54785,32607,4350,10.89024634
78029,0,-666666666,-666666666,-666666666,0,
78039,1924,47.5,66944,35254,180,9.355509356
78040,40939,28.6,25108,10791,17774,43.41581377
78041,47753,33,50603,23440,10254,21.47299646
78043,45532,28.3,39716,15906,15898,34.91610296
78044,519,37.3,44489,14611,111,21.38728324
78045,66685,31.5,75073,27637,6888,10.32915948
78046,70989,25,37952,12439,22982,32.37402978
78050,584,35.7,43819,15721,124,21.23287671
78052,6769,41.8,60880,24531,898,13.26636135
78055,1867,46.9,44622,24402,395,21.15693626
78056,2138,51.4,113962,48239,18,0.841908326
78057,378,43.7,-666666666,42897,56,14.81481481
78058,976,54.8,95761,63784,71,7.274590164
78059,5545,46,63186,28127,429,7.736699729
78060,0,-666666666,-666666666,-666666666,0,
78061,12858,33.3,46184,20176,2536,19.72312957
78063,9484,52.9,59758,31050,1297,13.67566428
78064,16186,33.7,66067,27787,1885,11.6458668
78065,11130,35.8,50533,22416,1678,15.07637017
78066,521,35,64102,24070,108,20.7293666
78067,772,56.6,120648,83751,180,23.31606218
78069,6115,30,51316,18186,1257,20.55600981
78070,15457,51.1,89083,44957,649,4.198744905
78071,4372,36,42549,22569,483,11.04757548
78072,582,36.7,62250,31205,69,11.8556701
78073,8580,34.5,50929,18760,1668,19.44055944
78075,248,20.3,62763,32618,87,35.08064516
78076,13029,29.3,33015,16935,4477,34.36180827
78101,6465,43.7,73030,33365,614,9.497293117
78102,28323,34.6,43078,16701,4679,16.52014264
78104,136,55.5,69375,32341,0,0
78107,269,58.4,38672,49985,47,17.47211896
78108,39999,34.9,100271,35300,1997,4.992624816
78109,39769,31.5,70242,25224,4225,10.62385275
78112,8617,32.6,52761,19064,890,10.32842056
78113,3558,37.1,71469,37685,313,8.79707701
78114,24009,39.5,70840,30023,2770,11.53734016
78116,313,46,-666666666,86477,57,18.21086262
78117,401,55.3,42390,54271,6,1.496259352
78118,4264,35.4,55278,26423,647,15.17354597
78119,7160,34.5,52413,21980,963,13.44972067
78121,13276,38.5,95843,39444,655,4.933714974
78122,274,60.3,46389,27224,28,10.2189781
78123,2177,47.3,47917,29885,252,11.5755627
78124,6913,45.6,75211,34868,463,6.6975264
78125,45,63.9,41875,29824,0,0
78130,77400,36.2,65627,31902,7261,9.381136951
78132,30987,43.5,106523,46688,1214,3.917771969
78133,18483,49.8,67366,35139,2050,11.09127306
78140,3486,29.8,56071,23060,511,14.65863454
78141,524,49.3,55208,26686,64,12.21374046
78142,166,39.2,-666666666,35187,22,13.25301205
78143,226,45,70150,13790,11,4.867256637
78144,29,-666666666,-666666666,,0,0
78145,116,52.5,40536,17354,0,0
78146,637,41.1,60833,44691,74,11.61695447
78147,2035,34.4,65313,24965,306,15.03685504
78148,22364,34.7,62759,28029,2700,12.07297442
78150,37,24.3,-666666666,13378,0,0
78151,1662,39.5,46310,23269,298,17.93020457
78152,2171,38.6,79333,31891,59,2.71764164
78154,41272,36.5,80707,35388,2366,5.732700136
78155,48909,37.4,58004,27517,6834,13.97288843
78159,1196,32.9,62905,22747,132,11.0367893
78160,4918,42.1,63719,25266,657,13.35908906
78161,651,52.7,46500,30690,130,19.96927803
78162,301,38.3,33516,21722,28,9.302325581
78163,12874,44.6,122868,45870,840,6.524778624
78164,3706,52,53500,38623,584,15.7582299
78201,48334,37,37183,20482,11482,23.75553441
78202,11453,35.1,28130,18710,4290,37.45743473
78203,6180,34.7,32216,16552,1787,28.91585761
78204,12231,36.6,40031,28802,2305,18.84555637
78205,1441,53.3,36094,39912,294,20.40249827
78207,55484,32.8,27205,13081,20010,36.06445101
78208,4913,31.7,24455,13032,2000,40.70832485
78209,42653,39.3,73448,59699,3205,7.514125618
78210,37683,36.5,38248,19998,9247,24.53891675
78211,32769,34.4,39348,15708,8322,25.39595349
78212,28865,38.1,47623,34613,4414,15.29187597
78213,44813,34.4,45682,24467,8406,18.7579497
78214,27558,30.8,35978,14710,7182,26.06139778
78215,2915,32.1,74408,62536,410,14.0651801
78216,43554,33.6,50358,29906,7462,17.13275474
78217,34159,35.4,46152,24315,6226,18.22652888
78218,37281,33.6,42343,21149,7565,20.29183767
78219,17239,32.3,37374,17928,4105,23.8122861
78220,16700,34.6,30772,16577,5346,32.01197605
78221,41185,33.4,43437,17912,8866,21.52725507
78222,25227,34.1,50766,20938,4893,19.39588536
78223,56055,32.7,42762,19910,11197,19.97502453
78224,22851,32.3,46797,18038,3626,15.86801453
78225,14472,33,35431,16614,4221,29.16666667
78226,7906,34.9,30401,14875,2433,30.77409562
78227,51394,31.9,39864,18865,11149,21.69319376
78228,62359,35.3,42418,19219,12821,20.55998332
78229,34125,30.6,40742,24612,8448,24.75604396
78230,45021,36.4,62332,38640,5618,12.47862109
78231,9001,44.1,92174,51038,440,4.888345739
78232,39072,39.3,73787,41209,3392,8.681408681
78233,50103,34.7,54865,25623,6936,13.84348243
78234,4965,20.6,79167,23065,269,5.417925478
78235,1476,29.3,44583,30750,185,12.53387534
78236,6896,20.2,80262,18118,13,0.188515081
78237,39105,34.8,31399,14398,11260,28.79427183
78238,25660,34.2,50402,23709,3739,14.57131723
78239,27431,37.2,61234,25760,3693,13.46287048
78240,60927,32.1,56154,29788,7317,12.00945394
78242,34893,27.6,42857,14700,8567,24.55220245
78243,408,20.9,-666666666,26812,0,0
78244,30981,32.9,62080,24921,3302,10.65814531
78245,76518,29.7,69609,24386,7786,10.17538357
78247,53892,35.8,79466,31585,4948,9.181325614
78248,14345,43.3,119886,58477,327,2.279539909
78249,61639,28.1,66539,30209,10006,16.23322896
78250,61669,34.3,71476,27454,4876,7.906727854
78251,62186,32.6,65691,28117,5460,8.780111279
78252,12009,29.5,60787,17734,886,7.377799983
78253,43770,32.2,101138,34264,2236,5.108521819
78254,59107,31.3,89055,30065,3852,6.516994603
78255,14825,36.2,124397,47577,938,6.327150084
78256,11238,28.3,91866,49870,1761,15.67004805
78257,7538,40.2,77269,73768,780,10.3475723
78258,44747,37.1,105598,48912,2029,4.534382193
78259,26338,38,90840,42394,1028,3.903105779
78260,26301,37.6,115500,45260,934,3.551195772
78261,16749,34.8,93853,42905,561,3.349453699
78263,4440,41.6,78897,32029,387,8.716216216
78264,10623,31.2,50729,18190,2918,27.46869999
78266,6913,44.2,122957,51784,183,2.64718646
78330,934,38.3,45313,19994,120,12.84796574
78332,28941,34.8,39979,21428,6646,22.96396116
78335,0,-666666666,-666666666,-666666666,0,
78336,11214,38,42691,22572,2236,19.93936151
78338,18,59.6,-666666666,32211,0,0
78339,317,46.2,-666666666,26872,68,21.4511041
78340,356,59.3,46875,31740,87,24.43820225
78341,1844,34.4,42955,16637,370,20.06507592
78342,330,36,43565,16887,25,7.575757576
78343,4526,39.3,51400,25358,843,18.62571807
78344,436,32.9,62500,38598,75,17.20183486
78349,617,42.8,52396,16845,161,26.09400324
78351,421,25.9,35938,14307,158,37.52969121
78352,485,29.1,32292,8753,51,10.51546392
78353,241,65,36250,23494,25,10.37344398
78355,7168,28.5,28009,14505,2761,38.51841518
78357,2886,30.1,50114,18575,433,15.003465
78358,653,68.4,38590,26066,57,8.728943338
78359,1977,35,46196,20206,298,15.07334345
78361,5320,33.7,33946,17541,1576,29.62406015
78362,10218,35.6,64874,28033,945,9.248385203
78363,29544,27.9,43261,22351,7790,26.36745194
78368,9460,40.1,40380,21389,2503,26.45877378
78369,416,28.1,25000,14047,241,57.93269231
78370,4952,37.2,53644,22273,770,15.54927302
78371,153,42.5,64375,27835,41,26.79738562
78372,5971,26.2,41392,16088,1991,33.34449841
78373,4393,53.5,59746,40986,452,10.28909629
78374,18369,35.4,78641,35221,1302,7.088028744
78375,2951,44.9,49811,21370,530,17.96001355
78376,544,52,50724,22000,93,17.09558824
78377,3745,37.1,52625,24440,570,15.22029372
78379,1413,51.3,55536,28517,114,8.067940552
78380,24300,35.4,49424,22512,5698,23.44855967
78382,21123,51.3,47098,31837,4089,19.35804573
78383,4296,51,62969,37156,355,8.263500931
78384,5739,36.8,31192,15993,1580,27.53092873
78385,525,39.9,39063,14855,31,5.904761905
78387,9660,31.9,46382,20512,2635,27.27743271
78389,1874,39.4,54886,23403,264,14.08751334
78390,5059,36,40298,22337,1112,21.98062858
78391,283,37.9,52938,17473,0,0
78393,2161,45.5,50613,22535,375,17.35307728
78401,5265,43.7,28464,22748,1343,25.50807217
78402,236,56.8,54375,35203,18,7.627118644
78404,17761,40.6,42260,28226,3478,19.58223073
78405,15059,37.2,30284,15540,3646,24.21143502
78406,2027,34.3,42938,15089,137,6.758756783
78407,2704,38.2,43155,18901,533,19.71153846
78408,11583,33.8,34718,16665,3067,26.47845981
78409,2725,38.3,60469,24893,320,11.74311927
78410,28396,34.9,73481,30425,3360,11.83265249
78411,25987,40,59148,29416,4572,17.59341209
78412,41977,28.7,50222,24378,8724,20.78280963
78413,40644,34.7,71271,33987,4054,9.974411967
78414,40657,34,86650,38980,2451,6.02848218
78415,40377,34.7,49011,20534,7841,19.41947148
78416,15973,35.2,37710,16308,3318,20.77255368
78417,4095,34.7,55693,20949,464,11.33089133
78418,30312,40,68109,37229,3909,12.89588282
78419,778,23.4,69688,24041,29,3.727506427
78501,63066,35.2,38421,20657,16305,25.85386738
78503,21644,32.6,32353,17870,7062,32.62798004
78504,57410,32.1,64697,28276,8820,15.36317715
78516,34990,28,35328,14164,11730,33.52386396
78520,62490,31.4,34499,16095,20143,32.23395743
78521,90687,29.2,32169,13406,31162,34.36214672
78526,48995,29.3,56152,19509,10090,20.59393816
78535,601,35,49911,20259,64,10.64891847
78536,363,44.3,67917,26002,40,11.01928375
78537,48072,26.7,29959,11940,19227,39.99625562
78538,11137,31.1,35077,14573,3472,31.17536141
78539,37380,30.6,54158,25727,8361,22.36757624
78541,44860,27.5,37639,16156,13304,29.65670976
78542,77336,26.6,42332,14196,21944,28.37488362
78543,8689,31.9,37728,15215,2304,26.51628496
78545,402,26.6,-666666666,5124,245,60.94527363
78548,627,37.6,-666666666,15710,159,25.35885167
78549,1010,26,23103,8447,683,67.62376238
78550,52644,30.3,38239,18409,16494,31.33120584
78552,37948,35.5,49217,22006,8329,21.94845578
78557,13970,29.4,33775,14236,4609,32.99212598
78558,1021,29.8,48935,19150,123,12.04701273
78559,13255,34.6,37849,17910,3551,26.78989061
78560,4847,28.5,41647,14069,1756,36.22859501
78561,669,40.1,27014,12023,207,30.94170404
78562,4341,31,41010,12318,1032,23.77332412
78563,269,56.2,-666666666,28609,61,22.67657993
78564,202,8.4,41131,9294,48,23.76237624
78565,84,33.9,-666666666,,39,46.42857143
78566,17398,30.7,48952,19156,4967,28.54925854
78567,443,40.4,29250,14922,70,15.8013544
78569,4101,38.4,45185,17649,827,20.16581322
78570,33949,27.9,34195,13472,12073,35.56216678
78572,80601,34.5,44206,20813,19674,24.40912644
78573,38826,26.5,36638,15003,12586,32.41642199
78574,62616,25.9,35429,15146,22412,35.79276862
78575,12215,33.9,68873,25936,2097,17.16741711
78576,10600,20.2,21230,8917,7099,66.97169811
78577,78103,29.2,39849,15013,22685,29.04497907
78578,11772,44.1,36147,20907,2949,25.0509684
78579,5836,29.9,53347,16824,1310,22.44688143
78580,14839,31,35089,14103,3841,25.88449356
78582,43074,27.9,32104,15082,13949,32.38380462
78583,7137,45.1,37070,20215,1698,23.79150904
78584,19175,31.2,24504,11775,7622,39.74967405
78585,356,25.9,14300,9419,115,32.30337079
78586,56692,31,31809,14446,17609,31.06081987
78588,133,40.2,36705,15774,38,28.57142857
78589,41291,28.7,38689,15286,11492,27.83173089
78590,354,27.9,41375,17657,73,20.62146893
78591,249,34.6,-666666666,30644,30,12.04819277
78592,676,38.4,30347,13506,138,20.41420118
78593,5895,34.3,32318,13470,1197,20.30534351
78594,1555,35,28910,14608,509,32.73311897
78595,5959,25.5,30203,11069,2448,41.08071824
78596,67269,28.5,41978,16963,18268,27.15663976
78597,2818,58.1,45221,58235,206,7.310149042
78598,87,62.9,30313,31608,11,12.64367816
78602,29795,40.1,63592,29739,2799,9.394193657
78605,6275,37.8,64769,28145,601,9.577689243
78606,5547,46.9,52594,38389,600,10.81665765
78607,170,61.7,-666666666,16040,18,10.58823529
78608,470,65.6,112611,43800,17,3.617021277
78609,1991,56.4,55221,33576,195,9.79407333
78610,38525,34.3,80256,34472,2403,6.237508112
78611,12921,43.3,58199,31949,1529,11.83344942
78612,13802,31.5,69213,24452,1455,10.54195044
78613,81943,35.7,104308,41362,3884,4.739880161
